title,region,region_name,region_parent_name,price,is_boost,property_size,bedrooms,bathrooms,furnishing
Furnished 1bdrm Apartment in Sangotedo Ajah for sale,"Ajah, Sangotedo",Sangotedo,Ajah,39000000.0,diamond,600.0,1.0,1.0,Furnished
Furnished 2bdrm Penthouse in Chevron Tollgate for sale,"Lekki, Chevron",Chevron,Lekki,130000000.0,diamond,600.0,2.0,2.0,Furnished
Furnished 5bdrm Duplex in Lekki County Homes for sale,"Lagos State, Lekki",Lekki,Lagos State,600000000.0,diamond,600.0,5.0,5.0,Furnished
5bdrm Duplex in Vgc Lekki Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,850000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
4bdrm Duplex in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,260000000.0,diamond,400.0,4.0,4.0,Unfurnished
5bdrm Duplex in Ikota Lekki for sale,"Lekki, Ikota",Ikota,Lekki,420000000.0,diamond,500.0,5.0,5.0,Semi-Furnished
"Furnished 4bdrm Duplex in Megamond Estate, Ikota for sale","Lekki, Ikota",Ikota,Lekki,300000000.0,False,400.0,4.0,4.0,Furnished
5bdrm Duplex in Utako District for sale,"Abuja (FCT), Utako",Utako,Abuja (FCT),1000000000.0,False,500.0,5.0,6.0,Semi-Furnished
Furnished 4bdrm Duplex in Orchid Lekki Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,300000000.0,diamond,600.0,4.0,4.0,Furnished
"2bdrm Apartment in Sangotedo, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,55000000.0,diamond,500.0,2.0,2.0,Unfurnished
5bdrm Duplex in Lekki County Ikota for sale,"Lekki, Ikota",Ikota,Lekki,600000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
"4bdrm Duplex in Orchid, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,230000000.0,diamond,400.0,4.0,4.0,Unfurnished
Furnished 5bdrm Duplex in Ikate Lekki Lagos for sale,"Lekki, Ikate",Ikate,Lekki,1700000000.0,diamond,600.0,5.0,5.0,Furnished
Furnished 5bdrm Duplex in Osapa London Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,450000000.0,diamond,600.0,5.0,5.0,Furnished
3bdrm Bungalow in Basorun Housing for sale,"Ibadan, Basorun",Basorun,Ibadan,110000000.0,enterprise,450.0,3.0,3.0,Semi-Furnished
"5bdrm Duplex in Royal Garden Estate, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,650000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
2bdrm Duplex in Orchid Lekki Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,100000000.0,diamond,500.0,2.0,2.0,Semi-Furnished
6bdrm Mansion in Banana Island for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,9000000000.0,diamond,600.0,6.0,6.0,Semi-Furnished
5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,260000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
2bdrm Apartment in Ikate Lekki Lagos for sale,"Lekki, Ikate",Ikate,Lekki,200000000.0,diamond,600.0,2.0,2.0,Semi-Furnished
Furnished 1bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,170000000.0,diamond,350.0,1.0,1.0,Furnished
"Furnished 5bdrm Duplex in Vgc Lekki Lagos, Victoria Island for sale","Lagos State, Victoria Island",Victoria Island,Lagos State,420000000.0,diamond,600.0,5.0,5.0,Furnished
"Furnished 2bdrm Apartment in Ologolo Lekki Lagos, Ikota for sale","Lekki, Ikota",Ikota,Lekki,95000000.0,diamond,600.0,2.0,2.0,Furnished
Furnished 5bdrm Duplex in Lekki Phase 1 Lagos for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,850000000.0,diamond,600.0,5.0,5.0,Furnished
4bdrm Duplex in Chevron  Lekki Lagos for sale,"Lekki, Chevron",Chevron,Lekki,230000000.0,diamond,1200.0,4.0,4.0,Semi-Furnished
5bdrm House in Maitama Abuja for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),2500000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Osapa London Lekki for sale,"Lekki, Osapa london",Osapa london,Lekki,1350000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Osapa London Lekki for sale,"Lekki, Osapa london",Osapa london,Lekki,900000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Katampe Extension for sale,"Abuja (FCT), Katampe",Katampe,Abuja (FCT),700000000.0,False,800.0,5.0,6.0,Semi-Furnished
2bdrm Apartment in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,70000000.0,enterprise,500.0,2.0,2.0,Semi-Furnished
5bdrm Duplex in Utako District for sale,"Abuja (FCT), Utako",Utako,Abuja (FCT),730000000.0,False,400.0,5.0,6.0,Unfurnished
"4bdrm Duplex in Federal Housing, Osogbo for sale","Osun State, Osogbo",Osogbo,Osun State,80000000.0,diamond,1000.0,4.0,5.0,Unfurnished
10bdrm House in Ibeju for sale,"Lagos State, Ibeju",Ibeju,Lagos State,80000000.0,premium,500.0,10.0,10.0,Semi-Furnished
4bdrm Duplex in Ibeju for sale,"Lagos State, Ibeju",Ibeju,Lagos State,75000000.0,premium,500.0,4.0,4.0,Semi-Furnished
8bdrm House in Eleko for sale,"Ibeju, Eleko",Eleko,Ibeju,1300000.0,premium,550.0,8.0,8.0,Semi-Furnished
"4bdrm Duplex in Inside Estate, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,290000000.0,diamond,250.0,4.0,4.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Gbagada for sale","Lagos State, Gbagada",Gbagada,Lagos State,310000000.0,diamond,280.0,4.0,4.0,Unfurnished
4bdrm Bungalow in Lasustech First Gate for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,35000000.0,diamond,649.0,4.0,4.0,Unfurnished
12bdrm Block of Flats in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,65000000.0,premium,500.0,12.0,12.0,Semi-Furnished
"2bdrm Apartment in Inside An Estate, Ipaja for sale","Lagos State, Ipaja",Ipaja,Lagos State,50000000.0,diamond,150.0,2.0,2.0,Unfurnished
"5bdrm Duplex in Inside An Estate In, Ikota for sale","Lekki, Ikota",Ikota,Lekki,680000000.0,diamond,380.0,5.0,5.0,Unfurnished
"4bdrm Duplex in In An Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,Magodo,400000000.0,diamond,300.0,4.0,4.0,Unfurnished
"3bdrm Block of Flats in Greenland Estate, Iseri Olofin for sale","Alimosho, Iseri Olofin",Iseri Olofin,Alimosho,200000000.0,diamond,640.0,3.0,3.0,Unfurnished
"4bdrm Duplex in Beechwood Estate, Ibeju for sale","Lagos State, Ibeju",Ibeju,Lagos State,280000000.0,premium,500.0,4.0,4.0,Semi-Furnished
5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,Lekki,450000000.0,enterprise,500.0,5.0,5.0,Semi-Furnished
"2bdrm Bungalow in In A Good Location, Igando / Ikotun/Igando for sale","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Ikotun/Igando,45000000.0,diamond,649.0,2.0,2.0,Unfurnished
"5bdrm Mansion in Hosana Estate, Ago Palace for sale","Isolo, Ago Palace",Ago Palace,Isolo,360000000.0,diamond,650.0,5.0,5.0,Unfurnished
"4bdrm Duplex in In A Secure Location, Anthony Village for sale","Maryland, Anthony Village",Anthony Village,Maryland,210000000.0,diamond,350.0,4.0,4.0,Unfurnished
"4bdrm Duplex in In An Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,500000000.0,diamond,320.0,4.0,4.0,Unfurnished
Furnished 4bdrm Duplex in Ikota Lekki  Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,142000000.0,diamond,600.0,4.0,4.0,Furnished
"Furnished 5bdrm Duplex in Ologolo  Lekki , Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,420000000.0,diamond,600.0,5.0,5.0,Furnished
Furnished 4bdrm Duplex in Ikota Lekki Lagos for sale,"Lekki, Ikota",Ikota,Lekki,144000000.0,diamond,600.0,4.0,4.0,Furnished
"2bdrm Block of Flats in Abiola Estate, Ayobo for sale","Ipaja, Ayobo",Ayobo,Ipaja,70000000.0,diamond,500.0,2.0,2.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Alausa for sale","Ikeja, Alausa",Alausa,Ikeja,400000000.0,diamond,250.0,4.0,4.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Opebi for sale","Ikeja, Opebi",Opebi,Ikeja,490000000.0,diamond,300.0,4.0,4.0,Unfurnished
"4bdrm Maisonette in In An Estate, Opebi for sale","Ikeja, Opebi",Opebi,Ikeja,420000000.0,diamond,250.0,4.0,4.0,Unfurnished
5bdrm Duplex in Peninsula Estate for sale,"Ajah, Peninsula Estate",Peninsula Estate,Ajah,400000000.0,diamond,500.0,5.0,5.0,Semi-Furnished
4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,180000000.0,diamond,200.0,4.0,4.0,Semi-Furnished
3bdrm Block of Flats in Lekki Phase 1 Lekki for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,500000000.0,diamond,600.0,3.0,3.0,Semi-Furnished
4bdrm Duplex in Jahi By Gilmore for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),420000000.0,False,400.0,4.0,5.0,Semi-Furnished
"20bdrm Block of Flats in Power Line A Stone, Osogbo for sale","Osun State, Osogbo",Osogbo,Osun State,75000000.0,diamond,900.0,20.0,20.0,Unfurnished
"2bdrm Apartment in Secure Estate, Surulere for sale","Lagos State, Surulere",Surulere,Lagos State,105000000.0,diamond,190.0,2.0,2.0,Unfurnished
3bdrm Apartment in Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,160000000.0,diamond,190.0,3.0,3.0,Unfurnished
"4bdrm Bungalow in In A Secure And, Oshimili South for sale","Delta State, Oshimili South",Oshimili South,Delta State,150000000.0,diamond,500.0,4.0,4.0,Unfurnished
4bdrm Duplex in GRA Phase 2 Shangisha for sale,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,380000000.0,diamond,400.0,4.0,4.0,Unfurnished
2bdrm Block of Flats in First Avenue Ikorodu for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,35000000.0,diamond,650.0,2.0,2.0,Unfurnished
"2bdrm Block of Flats in In A Secure, Egbeda for sale","Alimosho, Egbeda",Egbeda,Alimosho,130000000.0,diamond,700.0,2.0,2.0,Unfurnished
Furnished 2bdrm Block of Flats in Ajao Estate for sale,"Isolo, Ajao Estate",Ajao Estate,Isolo,900000000.0,diamond,550.0,2.0,2.0,Furnished
"4bdrm Duplex in Inside An Estate, Ogba for sale","Lagos State, Ogba",Ogba,Lagos State,320000000.0,diamond,350.0,4.0,4.0,Unfurnished
"4bdrm Duplex in In An Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,600000000.0,diamond,250.0,4.0,4.0,Unfurnished
"3bdrm Block of Flats in Ikotun, Governors Road for sale","Ikotun/Igando, Governors Road",Governors Road,Ikotun/Igando,120000000.0,diamond,640.0,3.0,3.0,Unfurnished
"4bdrm Duplex in In A Serene Gated, Fagba for sale","Agege, Fagba",Fagba,Agege,240000000.0,diamond,300.0,4.0,4.0,Unfurnished
"3bdrm Duplex in Villa De Paradis, Katampe Extension for sale","Katampe, Katampe Extension",Katampe Extension,Katampe,130000000.0,diamond,200.0,3.0,4.0,Unfurnished
4bdrm Duplex in Berger for sale,"Ojodu, Berger",Berger,Ojodu,290000000.0,diamond,400.0,4.0,4.0,Unfurnished
5bdrm Duplex in Banana Island Lagos for sale,"Ikoyi, Banana Island",Banana Island,Ikoyi,1600000000.0,diamond,500.0,5.0,5.0,Semi-Furnished
"3bdrm Apartment in In An Estate, Ikate for sale","Lekki, Ikate",Ikate,Lekki,260000000.0,diamond,210.0,3.0,3.0,Unfurnished
"4bdrm Duplex in Secure Estate, Ogombo for sale","Ajah, Ogombo",Ogombo,Ajah,90000000.0,diamond,300.0,4.0,4.0,Unfurnished
"5bdrm Duplex in Inside A Gated, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,800000000.0,diamond,300.0,5.0,5.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,300000000.0,diamond,250.0,4.0,4.0,Unfurnished
"3bdrm Bungalow in In A Serene & Secure, Iyana Ipaja for sale","Ipaja, Iyana Ipaja",Iyana Ipaja,Ipaja,90000000.0,diamond,350.0,3.0,3.0,Unfurnished
4bdrm Duplex in Lokogoma. for sale,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),220000000.0,premium,500.0,4.0,5.0,Semi-Furnished
Furnished 2bdrm Apartment in Lekki Phase 1 Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,330000000.0,diamond,600.0,2.0,2.0,Furnished
"2bdrm Block of Flats in Iletuntun,Apata, Ilorin East for sale","Kwara State, Ilorin East",Ilorin East,Kwara State,4800000.0,False,50.0,2.0,2.0,Semi-Furnished
12bdrm Block of Flats in Egbeda for sale,"Alimosho, Egbeda",Egbeda,Alimosho,230000000.0,diamond,1300.0,12.0,12.0,Semi-Furnished
3bdrm Apartment in Lekki Lagos State for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,420000000.0,diamond,600.0,3.0,3.0,Semi-Furnished
"3bdrm Block of Flats in Good Location, Ijegun for sale","Ikotun/Igando, Ijegun",Ijegun,Ikotun/Igando,75000000.0,diamond,648.0,3.0,3.0,Unfurnished
"3bdrm Duplex in Inside An Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Ajah,80000000.0,diamond,200.0,3.0,3.0,Unfurnished
"5bdrm Duplex in Lagos, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,550000000.0,diamond,250.0,5.0,5.0,Unfurnished
"5bdrm Duplex in In A Secure Area, Surulere for sale","Lagos State, Surulere",Surulere,Lagos State,500000000.0,diamond,250.0,5.0,5.0,Unfurnished
"4bdrm Duplex in In A Gated Estate, Surulere for sale","Lagos State, Surulere",Surulere,Lagos State,420000000.0,diamond,250.0,4.0,4.0,Unfurnished
"5bdrm Duplex in Magodo, GRA Phase 2 Shangisha for sale","Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,750000000.0,diamond,350.0,5.0,5.0,Unfurnished
"3bdrm Apartment in Inside An Estate, Omole Phase 1 for sale","Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,200000000.0,diamond,200.0,3.0,3.0,Unfurnished
Furnished 4bdrm Duplex in Osapa London for sale,"Lekki, Osapa london",Osapa london,Lekki,360000000.0,diamond,600.0,4.0,4.0,Furnished
"6bdrm Block of Flats in New London Estate, Baruwa for sale","Ipaja, Baruwa",Baruwa,Ipaja,70000000.0,diamond,650.0,6.0,6.0,Semi-Furnished
4bdrm Duplex in Lekki Lagos for sale,"Lagos State, Lekki",Lekki,Lagos State,180000000.0,diamond,500.0,4.0,4.0,Semi-Furnished
5bdrm Duplex in Agungi Lekki for sale,"Lekki, Agungi",Agungi,Lekki,350000000.0,diamond,500.0,5.0,5.0,Semi-Furnished
"5bdrm Duplex in Inside An Estate, GRA Phase 2 Shangisha for sale","Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,550000000.0,diamond,300.0,5.0,5.0,Unfurnished
"5bdrm Duplex in High Castle Estate, Ipaja for sale","Lagos State, Ipaja",Ipaja,Lagos State,210000000.0,diamond,500.0,5.0,5.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Opebi for sale","Ikeja, Opebi",Opebi,Ikeja,340000000.0,diamond,270.0,4.0,4.0,Unfurnished
2bdrm Apartment in Ilupeju Estate Off for sale,"Ikorodu, Ijede / Ikorodu",Ijede / Ikorodu,Ikorodu,30000000.0,diamond,324.0,2.0,2.0,Unfurnished
"4bdrm Duplex in In An Estate, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,250000000.0,diamond,250.0,4.0,4.0,Unfurnished
"5bdrm Duplex in In An Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,600000000.0,diamond,300.0,5.0,5.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,450000000.0,diamond,220.0,4.0,4.0,Unfurnished
"3bdrm Apartment in De Lekki Apartment, Ikate for sale","Lekki, Ikate",Ikate,Lekki,160000000.0,diamond,210.0,3.0,3.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,100000000.0,diamond,220.0,4.0,4.0,Unfurnished
"2bdrm Apartment in In A Secure Estate, Oregun for sale","Ikeja, Oregun",Oregun,Ikeja,120000000.0,diamond,150.0,2.0,2.0,Unfurnished
"3bdrm Duplex in Evergreen Estate, Iyana Ipaja for sale","Ipaja, Iyana Ipaja",Iyana Ipaja,Ipaja,135000000.0,diamond,620.0,3.0,3.0,Unfurnished
4bdrm Duplex in Aguda Surulere for sale,"Surulere, Aguda / Surulere",Aguda / Surulere,Surulere,250000000.0,diamond,300.0,4.0,4.0,Unfurnished
3bdrm Block of Flats in Aradagun for sale,"Badagry, Aradagun",Aradagun,Badagry,31000000.0,vip,660.0,3.0,4.0,Unfurnished
12bdrm House in Eleko for sale,"Ibeju, Eleko",Eleko,Ibeju,400000000.0,premium,500.0,12.0,12.0,Semi-Furnished
5bdrm Duplex in Ibeju for sale,"Lagos State, Ibeju",Ibeju,Lagos State,120000000.0,premium,500.0,5.0,5.0,Semi-Furnished
Furnished 4bdrm Duplex in Magodo Phase 1 Gra for sale,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,340000000.0,diamond,600.0,4.0,4.0,Furnished
Furnished 5bdrm Duplex in Ikate Lekki Lagos for sale,"Lekki, Ikate",Ikate,Lekki,650000000.0,diamond,600.0,5.0,5.0,Furnished
3bdrm Block of Flats in Dopemu for sale,"Alimosho, Dopemu",Dopemu,Alimosho,150000000.0,diamond,650.0,3.0,3.0,Semi-Furnished
4bdrm Bungalow in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,20000000.0,diamond,650.0,4.0,4.0,Unfurnished
3bdrm Block of Flats in Egbeda for sale,"Alimosho, Egbeda",Egbeda,Alimosho,225000000.0,diamond,1300.0,3.0,3.0,Semi-Furnished
4bdrm Duplex in Okota Lagos for sale,"Isolo, Okota",Okota,Isolo,300000000.0,diamond,500.0,4.0,4.0,Semi-Furnished
5bdrm Duplex in Orchid Lekki for sale,"Lagos State, Lekki",Lekki,Lagos State,400000000.0,diamond,600.0,5.0,5.0,Semi-Furnished
5bdrm Duplex in Chevron Lekki Lagos for sale,"Lekki, Chevron",Chevron,Lekki,380000000.0,diamond,500.0,5.0,5.0,Semi-Furnished
2bdrm Block of Flats in Ikorodu Garage for sale,"Ikorodu, Ikorodu Garage",Ikorodu Garage,Ikorodu,43000000.0,False,380.0,2.0,4.0,Unfurnished
5bdrm Duplex in Maitama District for sale,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),1100000000.0,False,500.0,5.0,6.0,Unfurnished
6bdrm Duplex in Asokoro Main for sale,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),1600000000.0,False,1050.0,6.0,10.0,Semi-Furnished
Furnished 2bdrm Block of Flats in Jahi By Gilmore for sale,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),1300000000.0,False,1000.0,2.0,3.0,Furnished
4bdrm Duplex in Jabi District for sale,"Abuja (FCT), Jabi",Jabi,Abuja (FCT),2500000000.0,False,2500.0,4.0,5.0,Semi-Furnished
"Furnished 2bdrm Apartment in Inside An Estate, Ikate for sale","Lekki, Ikate",Ikate,Lekki,230000000.0,diamond,150.0,2.0,2.0,Furnished
"4bdrm Duplex in Inside An Estate, Gbagada for sale","Lagos State, Gbagada",Gbagada,Lagos State,300000000.0,diamond,250.0,4.0,4.0,Unfurnished
1bdrm Apartment in Akoka Yaba for sale,"Yaba, Akoka",Akoka,Yaba,75000000.0,diamond,120.0,1.0,1.0,Unfurnished
"Studio Apartment in In An Estate In, Off Lekki-Epe Expressway for sale","Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,50000000.0,diamond,60.0,1.0,1.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Ikota for sale","Lekki, Ikota",Ikota,Lekki,145000000.0,diamond,250.0,4.0,4.0,Unfurnished
2bdrm Apartment in Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,80000000.0,enterprise,200.0,2.0,3.0,Unfurnished
"3bdrm Block of Flats in In A Secure Location, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,Lagos State,200000000.0,diamond,649.0,3.0,3.0,Unfurnished
"2bdrm Apartment in Inside An Estate, GRA Phase 2 Shangisha for sale","Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,150000000.0,diamond,130.0,2.0,2.0,Unfurnished
"4bdrm Duplex in In An Estate, Obafemi-Owode for sale","Ogun State, Obafemi-Owode",Obafemi-Owode,Ogun State,87000000.0,diamond,300.0,4.0,4.0,Unfurnished
"2bdrm Apartment in In A Secure Location, Aguda / Surulere for sale","Surulere, Aguda / Surulere",Aguda / Surulere,Surulere,65000000.0,diamond,140.0,2.0,2.0,Unfurnished
Furnished 2bdrm Apartment in Ikate Lekki Lagos for sale,"Lekki, Ikate",Ikate,Lekki,132000000.0,diamond,1200.0,2.0,2.0,Furnished
5bdrm Duplex in Osapa london for sale,"Lekki, Osapa london",Osapa london,Lekki,450000000.0,diamond,400.0,5.0,5.0,Unfurnished
2bdrm Block of Flats in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),140000000.0,False,150.0,2.0,3.0,Unfurnished
"2bdrm Apartment in Inside An Estate, Ikate for sale","Lekki, Ikate",Ikate,Lekki,200000000.0,diamond,180.0,2.0,2.0,Unfurnished
"4bdrm Duplex in Ogba Ikeja, Egbeda for sale","Alimosho, Egbeda",Egbeda,Alimosho,260000000.0,diamond,320.0,4.0,4.0,Unfurnished
"4bdrm Block of Flats in Serene Environment, Ikorodu for sale","Lagos State, Ikorodu",Ikorodu,Lagos State,120000000.0,diamond,630.0,4.0,4.0,Unfurnished
"2bdrm Block of Flats in In A Goof Location, Alagbado for sale","Ifako-Ijaiye, Alagbado",Alagbado,Ifako-Ijaiye,100000000.0,diamond,648.0,2.0,2.0,Unfurnished
"5bdrm Duplex in In An Estate, Osapa london for sale","Lekki, Osapa london",Osapa london,Lekki,950000000.0,diamond,300.0,5.0,5.0,Unfurnished
"4bdrm Duplex in Inside An Estate, Berger for sale","Ojodu, Berger",Berger,Ojodu,260000000.0,diamond,270.0,4.0,4.0,Unfurnished
"4bdrm Duplex in Off Unity Estate, Egbeda for sale","Oyo State, Egbeda",Egbeda,Oyo State,250000000.0,diamond,649.0,4.0,4.0,Unfurnished
"3bdrm Block of Flats in In A Good Location, Ikotun/Igando for sale","Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,90000000.0,diamond,970.0,3.0,3.0,Unfurnished
8bdrm Block of Flats in Eyita Ikorodu for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,40000000.0,diamond,647.0,8.0,8.0,Unfurnished
"4bdrm Duplex in In An Estate, Osapa london for sale","Lekki, Osapa london",Osapa london,Lekki,210000000.0,diamond,300.0,4.0,4.0,Unfurnished
Furnished 3bdrm Duplex in Olowora Magodo for sale,"Lagos State, Magodo",Magodo,Lagos State,140000000.0,diamond,600.0,3.0,3.0,Furnished
4bdrm Bungalow in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Ipaja,7500000.0,diamond,40.0,4.0,4.0,Unfurnished
"10bdrm Duplex in Gowon Estate, Ipaja Road for sale","Ipaja, Ipaja Road",Ipaja Road,Ipaja,140000000.0,diamond,600.0,10.0,10.0,Semi-Furnished
"Furnished 4bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),270000000.0,False,450.0,4.0,5.0,Furnished
"3bdrm Duplex in In An Estate, Ikeja for sale","Lagos State, Ikeja",Ikeja,Lagos State,370000000.0,diamond,270.0,3.0,3.0,Unfurnished
"4bdrm Duplex in In An Estate, Ifako-Gbagada for sale","Gbagada, Ifako-Gbagada",Ifako-Gbagada,Gbagada,280000000.0,diamond,300.0,4.0,3.0,Unfurnished
"5bdrm Duplex in Inside Estate, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,540000000.0,diamond,350.0,5.0,5.0,Unfurnished
"3bdrm Apartment in In An Estate, Yaba for sale","Lagos State, Yaba",Yaba,Lagos State,195000000.0,diamond,220.0,3.0,3.0,Unfurnished
"6bdrm Block of Flats in In A Secure Location, Ijegun for sale","Ikotun/Igando, Ijegun",Ijegun,Ikotun/Igando,100000000.0,diamond,670.0,6.0,6.0,Unfurnished
5bdrm Duplex in Ogudu GRA for sale,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,400000000.0,diamond,330.0,5.0,5.0,Unfurnished
